TIMESTAMP,CELL_ID,SHIP_TYPE1,AVG1_1,SHIP_TYPE2,AVG2,SHIP_TYPE3,AVG3,SHIP_TYPE4,AVG4
26/04/2015,F11,MILITARY_SHIP,0,PASSENGERS_SHIP,43.5,CARGO_SHIP,66.333,OTHER_SHIP,32.0
26/04/2015,D1,MILITARY_SHIP,0,PASSENGERS_SHIP,48.0,CARGO_SHIP,106.0,OTHER_SHIP,179.571
26/04/2015,H14,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,27.0,OTHER_SHIP,70.0
26/04/2015,F12,MILITARY_SHIP,0,PASSENGERS_SHIP,26.667,CARGO_SHIP,82.0,OTHER_SHIP,0
26/04/2015,G6,MILITARY_SHIP,0,PASSENGERS_SHIP,53.0,CARGO_SHIP,40.5,OTHER_SHIP,0
26/04/2015,D11,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,53.6,OTHER_SHIP,0
26/04/2015,J14,MILITARY_SHIP,0,PASSENGERS_SHIP,46.0,CARGO_SHIP,412.833,OTHER_SHIP,490.429
26/04/2015,G12,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,77.0
26/04/2015,G9,MILITARY_SHIP,0,PASSENGERS_SHIP,92.5,CARGO_SHIP,104.75,OTHER_SHIP,93.5
26/04/2015,D12,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,21.5,OTHER_SHIP,0
26/04/2015,F17,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,40.667,OTHER_SHIP,21.0
26/04/2015,C1,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,1.0,OTHER_SHIP,11.333
26/04/2015,J15,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,176.5,OTHER_SHIP,32.0
26/04/2015,E15,MILITARY_SHIP,0,PASSENGERS_SHIP,53.0,CARGO_SHIP,126.2,OTHER_SHIP,55.0
26/04/2015,I12,MILITARY_SHIP,0,PASSENGERS_SHIP,120.0,CARGO_SHIP,181.5,OTHER_SHIP,109.0
26/04/2015,D4,MILITARY_SHIP,0,PASSENGERS_SHIP,43.5,CARGO_SHIP,104.25,OTHER_SHIP,114.0
26/04/2015,J13,MILITARY_SHIP,0,PASSENGERS_SHIP,18.0,CARGO_SHIP,6.5,OTHER_SHIP,99.0
26/04/2015,F8,MILITARY_SHIP,0,PASSENGERS_SHIP,268.5,CARGO_SHIP,187.4,OTHER_SHIP,179.857
26/04/2015,D13,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,150.0
26/04/2015,F16,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,108.667,OTHER_SHIP,236.75
26/04/2015,D3,MILITARY_SHIP,0,PASSENGERS_SHIP,81.0,CARGO_SHIP,142.25,OTHER_SHIP,74.4
